id,eclass,CO2,CO,HC,NOx,PMx,fuel,electricity,noise,route,type,waiting,lane,pos,speed,angle,x,y,timestep
69,HBEFA3/PC_G_EU4,5215.67,95.75,0.56,2.19,0.1,1663.56,0,65.91,!69,DEFAULT_VEHTYPE,0,772191685_0,2.11,8.72,148.96,3695.25,2165.1,90
70,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.05,!70,DEFAULT_VEHTYPE,0,24934068#1_0,66.24,9.25,221.82,4411.92,2289.78,90
71,HBEFA3/PC_G_EU4,7574.84,103.41,0.65,3.18,0.15,2416,0,68.95,!71,DEFAULT_VEHTYPE,0,-645095538#0_0,47.86,13.63,136.68,3125.15,3205.66,90
72,HBEFA3/PC_G_EU4,2209.96,56.25,0.3,0.83,0.02,704.9,0,59.67,!72,DEFAULT_VEHTYPE,0,24926510_0,4.91,6.73,312.2,4098.74,2969.51,90
73,HBEFA3/PC_G_EU4,5778.91,122.05,0.69,2.49,0.12,1843.21,0,67.49,!73,DEFAULT_VEHTYPE,0,:6602409034_0_0,5.45,7.38,54.25,2759.69,2340.49,90
74,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.41,!74,DEFAULT_VEHTYPE,0,693476037#1_0,41.76,12.96,127.84,2848.79,3188.73,90
75,HBEFA3/PC_G_EU4,7171.1,112.06,0.68,3.05,0.14,2287.23,0,68.56,!75,DEFAULT_VEHTYPE,0,701529973#1_0,21.08,11.29,51.77,2570.71,2559.47,90
76,HBEFA3/PC_G_EU4,5782.31,123.5,0.7,2.5,0.12,1844.29,0,67.57,!76,DEFAULT_VEHTYPE,0,-24926503#0_0,14.38,7.26,132.83,4177.75,3219.07,90
77,HBEFA3/PC_G_EU4,10046.95,148.72,0.92,4.32,0.21,3204.47,0,71.46,!77,DEFAULT_VEHTYPE,0,33262190#3_0,19.77,14.58,273.64,3642.19,2450.74,90
79,HBEFA3/PC_G_EU4,5609.44,61.71,0.41,2.25,0.1,1789.14,0,67.07,!79,DEFAULT_VEHTYPE,0,-700840147#4_0,17.57,13.83,126.08,4298.27,3242.1,90
80,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.93,!80,DEFAULT_VEHTYPE,0,-24933937#1_0,73.27,12.75,48.03,3619.09,3367.52,90
82,HBEFA3/PC_G_EU4,2579.6,116.32,0.59,1.1,0.05,822.82,0,58.68,!82,DEFAULT_VEHTYPE,0,-700840147#5_0,2.09,2.89,157.76,4270.38,3262.42,90
83,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,44.81,!83,DEFAULT_VEHTYPE,0,-702215010#0_0,28.3,3.38,301.78,2348.07,3074.76,90
84,HBEFA3/PC_G_EU4,5524,111.79,0.64,2.36,0.11,1761.91,0,66.73,!84,DEFAULT_VEHTYPE,0,-700152576_0,24.54,7.82,93.49,4120.47,3401.68,90
86,HBEFA3/PC_G_EU4,3649.02,135.69,0.7,1.6,0.08,1163.9,0,64.58,!86,DEFAULT_VEHTYPE,0,24933995_0,9.53,3.06,181.37,3701.9,3396.95,90
88,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!88,DEFAULT_VEHTYPE,0,-30037829#1_0,5.1,0,164.19,2731.68,2282.46,90
9,HBEFA3/PC_G_EU4,7819.07,137.95,0.82,3.39,0.16,2493.9,0,69.96,!9,DEFAULT_VEHTYPE,0,770028814#0_0,26.57,9.87,13.17,4276.49,2146.97,90
1,HBEFA3/PC_G_EU4,1787.29,0,0,0.48,0,570.08,0,63.26,!1,DEFAULT_VEHTYPE,0,25087607#1_0,71.48,12.51,149.3,2863.85,2491.64,91
12,HBEFA3/PC_G_EU4,15190.46,236.56,1.45,6.59,0.35,4844.98,0,75.27,!12,DEFAULT_VEHTYPE,0,701529973#3_0,8.1,21.37,47.56,2640.14,2619.8,91
13,HBEFA3/PC_G_EU4,2054.51,0,0,0.45,0,655.31,0,67.46,!13,DEFAULT_VEHTYPE,0,28664939#10_0,36.96,18.75,248.57,3610.69,2394.85,91
15,HBEFA3/PC_G_EU4,8803.32,147.48,0.88,3.83,0.18,2807.83,0,70.9,!15,DEFAULT_VEHTYPE,0,24667122#18_1,5.2,11.07,226.29,3959.12,3189.12,91
18,HBEFA3/PC_G_EU4,17540.48,285.15,1.73,7.68,0.41,5594.52,0,76.83,!18,DEFAULT_VEHTYPE,0,4987210#1_0,22.06,21.89,167.23,3806.35,2867.82,91
19,HBEFA3/PC_G_EU4,9325.86,138.86,0.87,3.66,0.21,2974.5,0,74.19,!19,DEFAULT_VEHTYPE,0,4987249#72_0,13.97,28.58,48.49,3933.97,3137.61,91
2,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,71.36,!2,DEFAULT_VEHTYPE,0,4987249#97_0,940.04,27.03,63.97,5229.48,3876.32,91
20,HBEFA3/PC_G_EU4,4505.89,55.67,0.37,1.33,0.1,1437.19,0,73.99,!20,DEFAULT_VEHTYPE,0,:6076965579_1_1,7.5,30.83,228.02,2756.49,2765.5,91
21,HBEFA3/PC_G_EU4,4420.88,39.45,0.28,1.7,0.07,1410.06,0,65.9,!21,DEFAULT_VEHTYPE,0,24926495_0,56.79,13.47,312.66,3917.38,3017.72,91
23,HBEFA3/PC_G_EU4,7926.89,94.32,0.63,3.07,0.17,2528.29,0,72.56,!23,DEFAULT_VEHTYPE,0,:377615254_3_1,4.23,25.34,51.89,3049.61,2407.78,91
24,HBEFA3/PC_G_EU4,11005.49,163.33,1.01,4.75,0.24,3510.19,0,72.28,!24,DEFAULT_VEHTYPE,0,:7201339449_0_0,4.36,15.59,227.67,3933.4,3169.55,91
26,HBEFA3/PC_G_EU4,6392.73,106.74,0.64,2.71,0.12,2038.98,0,67.64,!26,DEFAULT_VEHTYPE,0,-704539034_0,21.34,10.07,121.48,2689.5,2628.13,91
28,HBEFA3/PC_G_EU4,6592.22,107.6,0.65,2.8,0.13,2102.6,0,67.88,!28,DEFAULT_VEHTYPE,0,645363763#0_0,11.22,10.42,283.63,3694.29,2945.07,91
29,HBEFA3/PC_G_EU4,7420.4,121.2,0.74,2.7,0.18,2366.77,0,74.8,!29,DEFAULT_VEHTYPE,0,890218773#4_1,37.86,31.49,227.83,2633.6,2653.82,91
3,HBEFA3/PC_G_EU4,7870.02,116.12,0.73,2.95,0.18,2510.17,0,74.21,!3,DEFAULT_VEHTYPE,0,4987249#64_1,3.38,29.67,45.09,3822.46,3036.64,91
30,HBEFA3/PC_G_EU4,1847.63,0,0,0.15,0.01,589.34,0,72.1,!30,DEFAULT_VEHTYPE,0,4987249#25_1,11.18,27.55,53.39,3285.09,2588.92,91
32,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.11,!32,DEFAULT_VEHTYPE,0,25087607#1_0,155.49,12.93,140.42,2915.86,2425.76,91
34,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.17,!34,DEFAULT_VEHTYPE,0,-24926497_0,54.69,11.52,133.04,3958.83,3063.1,91
35,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.03,!35,DEFAULT_VEHTYPE,0,47378150#4_0,38.58,10.5,300.13,2459.37,3212.22,91
36,HBEFA3/PC_G_EU4,7582.04,107.47,0.67,3.2,0.15,2418.3,0,68.94,!36,DEFAULT_VEHTYPE,0,152470846_0,40.74,13.03,301.34,2963.92,2261.05,91
37,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,50.77,!37,DEFAULT_VEHTYPE,0,771403657_0,42.11,5.62,106.58,3981.06,2397.25,91
38,HBEFA3/PC_G_EU4,21344.8,370.64,2.22,9.4,0.52,6807.9,0,78.96,!38,DEFAULT_VEHTYPE,0,828126964#10_0,56.98,25.36,228.06,3101.95,3081.1,91
42,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,47.82,!42,DEFAULT_VEHTYPE,0,24933855_0,172.19,4.58,69.44,3862.01,2589.14,91
43,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,67.8,!43,DEFAULT_VEHTYPE,0,645419926#8_0,38.9,22.1,322.1,3796.26,2946.09,91
44,HBEFA3/PC_G_EU4,3672.33,21.89,0.18,1.33,0.05,1171.31,0,65.46,!44,DEFAULT_VEHTYPE,0,:6586834172_0_0,3.73,13.82,221.91,4148.88,3009.72,91
45,HBEFA3/PC_G_EU4,7327.65,111.73,0.68,3.11,0.15,2337.16,0,68.71,!45,DEFAULT_VEHTYPE,0,24667122#33_0,5.57,11.73,212.47,3767.56,3007.86,91
46,HBEFA3/PC_G_EU4,6195.52,79.54,0.51,2.55,0.11,1976.07,0,67.43,!46,DEFAULT_VEHTYPE,0,24784499#2_0,41.63,12.94,136.87,3641.4,2973.37,91
47,HBEFA3/PC_G_EU4,7154.52,149.3,0.85,3.14,0.15,2281.96,0,70.46,!47,DEFAULT_VEHTYPE,0,:7201339059_1_0,5.64,7.47,225.97,3906.27,2747.61,91
49,HBEFA3/PC_G_EU4,6350.76,67.53,0.47,2.29,0.13,2025.6,0,72.66,!49,DEFAULT_VEHTYPE,0,:29542602_3_0,12.93,26.73,79.37,2958.96,2191.61,91
5,HBEFA3/PC_G_EU4,6241.65,128.04,0.73,2.7,0.13,1990.8,0,68.29,!5,DEFAULT_VEHTYPE,0,694204809#3_0,10.92,7.69,47.7,3401.65,3060.7,91
50,HBEFA3/PC_G_EU4,5987.64,97.19,0.58,2.52,0.11,1909.77,0,67.01,!50,DEFAULT_VEHTYPE,0,24801830#1_0,11.94,10.2,37.98,3288.09,2390.63,91
51,HBEFA3/PC_G_EU4,12545.23,187.71,1.16,5.43,0.28,4001.29,0,73.46,!51,DEFAULT_VEHTYPE,0,:7206789855_0_1,1.54,17.48,214.3,2956.43,2348.7,91
52,HBEFA3/PC_G_EU4,2047.86,0,0,0.33,0.01,653.19,0,70.29,!52,DEFAULT_VEHTYPE,0,890218773#4_1,8.84,23.83,227.83,2655.1,2673.3,91
53,HBEFA3/PC_G_EU4,6608.5,80.07,0.53,2.39,0.14,2107.81,0,73.29,!53,DEFAULT_VEHTYPE,0,828126964#13_1,57.72,28.11,226.23,2951.27,2938.61,91
54,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,68.19,!54,DEFAULT_VEHTYPE,0,26752039#11_0,5.45,20.66,221.81,4235.64,2672.55,91
56,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,63.33,!56,DEFAULT_VEHTYPE,0,28309695#22_0,231.86,16.04,259.98,3160.49,1829.79,91
58,HBEFA3/PC_G_EU4,8258.98,143.52,0.85,3.59,0.17,2634.21,0,70.47,!58,DEFAULT_VEHTYPE,0,:7872488961_0_1,5.3,10.25,233.28,3536.13,2798.12,91
59,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,59.56,!59,DEFAULT_VEHTYPE,0,:6639845742_4_0,7.72,11.71,301.34,2662.06,3424.75,91
60,HBEFA3/PC_G_EU4,11283.52,178.56,1.09,4.93,0.25,3598.88,0,72.98,!60,DEFAULT_VEHTYPE,0,24667244#4_0,44.94,13.82,142.89,2905.89,2589.12,91
61,HBEFA3/PC_G_EU4,9458.84,154.93,0.93,4.12,0.2,3016.9,0,71.49,!61,DEFAULT_VEHTYPE,0,701376130#15_0,16.91,11.82,136.95,2883.35,2981.45,91
62,HBEFA3/PC_G_EU4,5480.82,120.17,0.68,2.36,0.11,1748.13,0,67.03,!62,DEFAULT_VEHTYPE,0,645419926#4_0,11.37,7.01,312.01,3972.15,2782.98,91
64,HBEFA3/PC_G_EU4,11563.54,181.65,1.11,5.05,0.25,3688.19,0,73.14,!64,DEFAULT_VEHTYPE,0,828126964#14_0,54.4,14.27,227.66,2890.06,2886.47,91
65,HBEFA3/PC_G_EU4,7080.57,140.8,0.81,3.09,0.15,2258.37,0,69.74,!65,DEFAULT_VEHTYPE,0,771970759_0,11.8,8.1,68.54,3548.17,2792.75,91
67,HBEFA3/PC_G_EU4,9277.96,156.73,0.94,4.05,0.2,2959.21,0,71.55,!67,DEFAULT_VEHTYPE,0,26752039#3_0,24.01,11.14,222.01,4477.94,2941.55,91
68,HBEFA3/PC_G_EU4,1365.92,0,0,0.26,0,435.68,0,63.5,!68,DEFAULT_VEHTYPE,0,24933876#0_0,84.29,13.22,250.06,3975.51,2674.87,91
69,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,48.49,!69,DEFAULT_VEHTYPE,0,772191685_0,6.92,4.81,146.38,3697.91,2161.09,91
70,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,48.02,!70,DEFAULT_VEHTYPE,0,24934068#1_0,70.99,4.75,221.82,4408.75,2286.24,91
71,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.65,!71,DEFAULT_VEHTYPE,0,-645095538#0_0,60.45,12.59,136.68,3133.79,3196.5,91
72,HBEFA3/PC_G_EU4,7812.88,145.05,0.85,3.41,0.16,2491.93,0,70.38,!72,DEFAULT_VEHTYPE,0,24926510_0,14.04,9.13,312.08,4091.96,2975.63,91
73,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,57.25,!73,DEFAULT_VEHTYPE,0,24852990#6_0,2.9,6.73,114.43,2765.93,2338.4,91
74,HBEFA3/PC_G_EU4,6438.19,77.27,0.51,2.63,0.12,2053.47,0,67.89,!74,DEFAULT_VEHTYPE,0,693476037#1_0,55.83,14.08,127.84,2859.91,3180.1,91
75,HBEFA3/PC_G_EU4,6892.66,95.58,0.6,2.88,0.13,2198.42,0,68.16,!75,DEFAULT_VEHTYPE,0,701529973#1_0,33.78,12.7,50.8,2580.68,2567.44,91
76,HBEFA3/PC_G_EU4,5437.01,100.22,0.58,2.3,0.1,1734.16,0,66.3,!76,DEFAULT_VEHTYPE,0,-24926503#0_0,23.11,8.73,132.83,4184.16,3213.13,91
77,HBEFA3/PC_G_EU4,5328,47.84,0.34,2.08,0.09,1699.38,0,67.35,!77,DEFAULT_VEHTYPE,0,33262190#3_0,35.06,15.29,273.64,3626.93,2451.71,91
79,HBEFA3/PC_G_EU4,1712.53,0,0,0.41,0,546.24,0,64.02,!79,DEFAULT_VEHTYPE,0,-700840147#4_0,31.22,13.66,126.08,4309.3,3234.06,91
80,HBEFA3/PC_G_EU4,5538.15,61.3,0.41,2.22,0.1,1766.4,0,66.96,!80,DEFAULT_VEHTYPE,0,:7203483745_7_0,4.78,13.65,48.02,3629.24,3376.65,91
82,HBEFA3/PC_G_EU4,4941.66,134.44,0.73,2.16,0.1,1576.18,0,67.3,!82,DEFAULT_VEHTYPE,0,:7201338932_6_0,2.5,5.01,130.21,4274.19,3259.2,91
83,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,52.96,!83,DEFAULT_VEHTYPE,0,:6094006386_3_0,2.23,2.45,282.59,2345.78,3074.41,91
84,HBEFA3/PC_G_EU4,5374.42,94.24,0.56,2.26,0.1,1714.19,0,66.13,!84,DEFAULT_VEHTYPE,0,-700152576_0,33.73,9.19,93.49,4129.65,3401.12,91
86,HBEFA3/PC_G_EU4,4716.84,129.79,0.7,2.06,0.1,1504.47,0,66.55,!86,DEFAULT_VEHTYPE,0,24933995_0,14.54,5.01,180.75,3701.83,3391.94,91
88,HBEFA3/PC_G_EU4,2916.88,148.32,0.74,1.31,0.07,930.4,0,62.21,!88,DEFAULT_VEHTYPE,0,-30037829#1_0,6.41,1.31,163.63,2732.05,2281.2,91
89,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!89,DEFAULT_VEHTYPE,0,24926458#9_0,5.1,0,311.91,4157.53,2901.11,91
9,HBEFA3/PC_G_EU4,10314,168.3,1.02,4.5,0.22,3289.65,0,72.37,!9,DEFAULT_VEHTYPE,0,770028814#0_0,38.95,12.38,13.17,4279.31,2159.02,91
1,HBEFA3/PC_G_EU4,2396.35,3.95,0.07,0.76,0.01,764.34,0,63.76,!1,DEFAULT_VEHTYPE,0,25087607#1_0,84.04,12.56,146.14,2870.7,2481.11,92
12,HBEFA3/PC_G_EU4,12289.74,177.96,1.11,5.19,0.27,3919.81,0,73.67,!12,DEFAULT_VEHTYPE,0,701529973#3_0,30.91,22.81,47.56,2656.97,2635.19,92
13,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,65.94,!13,DEFAULT_VEHTYPE,0,28664939#10_0,54.83,17.87,248.57,3594.06,2388.32,92
15,HBEFA3/PC_G_EU4,10609.8,167.05,1.02,4.62,0.23,3383.99,0,72.33,!15,DEFAULT_VEHTYPE,0,24667122#19_1,0.37,13.44,226.86,3949.33,3179.88,92
18,HBEFA3/PC_G_EU4,4694.14,20.8,0.21,1.62,0.07,1497.21,0,70.11,!18,DEFAULT_VEHTYPE,0,4987210#1_0,44.14,22.08,167.23,3811.23,2846.28,92
19,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,72.02,!19,DEFAULT_VEHTYPE,0,4987249#74_0,1.46,27.89,47.51,3954.62,3156.42,92
2,HBEFA3/PC_G_EU4,5606.09,54.18,0.39,1.93,0.11,1788.08,0,72.65,!2,DEFAULT_VEHTYPE,0,4987249#97_0,967.17,27.14,62.39,5253.55,3888.83,92
20,HBEFA3/PC_G_EU4,3662.64,35.99,0.26,0.94,0.07,1168.24,0,73.73,!20,DEFAULT_VEHTYPE,0,890218773#2_1,23.68,30.53,227.61,2733.91,2744.96,92
21,HBEFA3/PC_G_EU4,2263.49,0,0.03,0.68,0.01,721.96,0,64.24,!21,DEFAULT_VEHTYPE,0,24926495_0,70.25,13.46,312.66,3907.48,3026.84,92
23,HBEFA3/PC_G_EU4,3504.71,2.83,0.1,0.99,0.05,1117.85,0,71.3,!23,DEFAULT_VEHTYPE,0,4987249#12_1,8.62,25.21,51.98,3069.47,2423.33,92
24,HBEFA3/PC_G_EU4,13810.93,212.46,1.31,6.02,0.31,4404.98,0,74.47,!24,DEFAULT_VEHTYPE,0,:7872626559_0_0,2.87,17.94,228.79,3920.01,3157.66,92
26,HBEFA3/PC_G_EU4,7047.57,106.47,0.65,2.98,0.14,2247.83,0,68.35,!26,DEFAULT_VEHTYPE,0,-704539034_0,33.01,11.67,119.27,2699.62,2622.31,92
28,HBEFA3/PC_G_EU4,6365.26,91.51,0.57,2.66,0.12,2030.21,0,67.5,!28,DEFAULT_VEHTYPE,0,645363763#0_0,23,11.79,304.18,3683.94,2950.55,92
29,HBEFA3/PC_G_EU4,3156.99,30.26,0.22,0.69,0.06,1006.96,0,73.9,!29,DEFAULT_VEHTYPE,0,890218773#5_1,10.84,31.11,227.82,2610.54,2632.94,92
3,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,72.29,!3,DEFAULT_VEHTYPE,0,4987249#65_0,12.34,28.78,44.92,3845.1,3054.7,92
30,HBEFA3/PC_G_EU4,3854.68,19.43,0.19,1.1,0.07,1229.48,0,72.39,!30,DEFAULT_VEHTYPE,0,4987249#26_1,2.89,27.39,53.4,3307.08,2605.26,92
32,HBEFA3/PC_G_EU4,4407.25,38.82,0.28,1.69,0.07,1405.71,0,65.91,!32,DEFAULT_VEHTYPE,0,25087607#1_0,169.02,13.53,140.42,2924.48,2415.34,92
34,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.39,!34,DEFAULT_VEHTYPE,0,-24926497_0,65.75,11.06,133.04,3966.91,3055.55,92
35,HBEFA3/PC_G_EU4,2045.45,13.62,0.11,0.65,0.01,652.42,0,62.03,!35,DEFAULT_VEHTYPE,0,47378150#4_0,49.04,10.47,300.13,2450.32,3217.48,92
36,HBEFA3/PC_G_EU4,7616.27,99.54,0.64,3.18,0.15,2429.21,0,69.05,!36,DEFAULT_VEHTYPE,0,152470846_0,55.16,14.42,333.43,2954.56,2271.51,92
37,HBEFA3/PC_G_EU4,5254.52,112.3,0.64,2.25,0.1,1675.96,0,66.38,!37,DEFAULT_VEHTYPE,0,:7201339291_1_0,4.96,7.29,82.97,3988.25,2397.64,92
38,HBEFA3/PC_G_EU4,6545.25,67.08,0.47,2.41,0.13,2087.63,0,72.27,!38,DEFAULT_VEHTYPE,0,828126964#11_0,10.42,25.67,228.09,3082.85,3063.94,92
42,HBEFA3/PC_G_EU4,6850.25,146.94,0.83,3.01,0.14,2184.91,0,70.12,!42,DEFAULT_VEHTYPE,0,:7201339040_0_0,5.37,7.13,97.34,3868.69,2589.21,92
43,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,64.59,!43,DEFAULT_VEHTYPE,0,645419926#8_0,56.5,17.6,340.34,3788.57,2961.84,92
44,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,63.62,!44,DEFAULT_VEHTYPE,0,24926513#9_0,12.23,13.51,221.86,4139.87,2999.66,92
45,HBEFA3/PC_G_EU4,9453.28,141.47,0.87,4.07,0.2,3015.12,0,70.95,!45,DEFAULT_VEHTYPE,0,:7201339468_1_0,7.8,13.73,218.13,3759.25,2997.15,92
46,HBEFA3/PC_G_EU4,2586.1,4.58,0.08,0.84,0.02,824.86,0,64.2,!46,DEFAULT_VEHTYPE,0,24784499#3_0,3.54,13.03,137.84,3650.25,2963.81,92
47,HBEFA3/PC_G_EU4,7118.13,127.09,0.75,3.07,0.14,2270.34,0,68.97,!47,DEFAULT_VEHTYPE,0,700840146#0_0,0.46,9.5,225.91,3899.44,2741.01,92
49,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,70.69,!49,DEFAULT_VEHTYPE,0,646445946#1_0,24.11,25.77,85.48,2984.31,2194.72,92
5,HBEFA3/PC_G_EU4,7374.41,129.85,0.77,3.18,0.15,2352.08,0,69.29,!5,DEFAULT_VEHTYPE,0,694204809#3_0,20.68,9.76,47.7,3408.87,3067.27,92
50,HBEFA3/PC_G_EU4,6811.24,101.23,0.62,2.87,0.13,2172.46,0,68.05,!50,DEFAULT_VEHTYPE,0,24801830#1_0,23.66,11.72,37.98,3295.3,2399.87,92
51,HBEFA3/PC_G_EU4,16684.85,267.8,1.63,7.32,0.39,5321.61,0,76.44,!51,DEFAULT_VEHTYPE,0,24667122#90_1,8.33,20.06,210.76,2945.74,2331.74,92
52,HBEFA3/PC_G_EU4,7352.12,79.41,0.54,2.82,0.15,2344.97,0,71.98,!52,DEFAULT_VEHTYPE,0,890218773#4_1,33.18,24.34,227.83,2637.07,2656.96,92
53,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,71.66,!53,DEFAULT_VEHTYPE,0,828126964#14_1,1.42,27.34,227.14,2931.38,2919.79,92
54,HBEFA3/PC_G_EU4,5556.81,38.21,0.31,2.05,0.1,1772.36,0,69.95,!54,DEFAULT_VEHTYPE,0,26752039#11_0,26.51,21.06,221.81,4221.59,2656.85,92
56,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,58.91,!56,DEFAULT_VEHTYPE,0,28309695#22_0,243.4,11.54,268.95,3148.98,1829.15,92
58,HBEFA3/PC_G_EU4,6519.71,95.56,0.59,2.73,0.12,2079.48,0,67.69,!58,DEFAULT_VEHTYPE,0,24667122#50_1,9.16,11.67,233.26,3526.78,2791.14,92
59,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,55.03,!59,DEFAULT_VEHTYPE,0,645095537#4_0,1.68,8.35,301.31,2654.93,3429.09,92
60,HBEFA3/PC_G_EU4,5638.67,57.46,0.4,2.24,0.1,1798.46,0,67.36,!60,DEFAULT_VEHTYPE,0,24667244#4_0,59.61,14.67,142.89,2914.73,2577.43,92
61,HBEFA3/PC_G_EU4,9102.94,134.31,0.83,3.9,0.19,2903.38,0,70.57,!61,DEFAULT_VEHTYPE,0,701376130#16_0,3.8,13.72,136.89,2892.71,2971.44,92
62,HBEFA3/PC_G_EU4,7845.92,143.36,0.84,3.42,0.16,2502.47,0,70.29,!62,DEFAULT_VEHTYPE,0,645419926#4_0,20.74,9.37,312.01,3965.19,2789.25,92
64,HBEFA3/PC_G_EU4,12574.9,191.45,1.18,5.47,0.28,4010.75,0,73.61,!64,DEFAULT_VEHTYPE,0,828126964#14_0,70.98,16.57,227.66,2877.81,2875.3,92
65,HBEFA3/PC_G_EU4,6575.15,112.66,0.67,2.81,0.13,2097.16,0,67.97,!65,DEFAULT_VEHTYPE,0,771970759_0,21.64,9.84,57.2,3556.44,2798.08,92
67,HBEFA3/PC_G_EU4,7801.5,113.56,0.7,3.31,0.16,2488.3,0,69.19,!67,DEFAULT_VEHTYPE,0,26752039#3_0,36.81,12.8,222.01,4469.37,2932.04,92
68,HBEFA3/PC_G_EU4,1697.71,0,0,0.42,0,541.51,0,63.59,!68,DEFAULT_VEHTYPE,0,:7201339013_1_0,8.39,13.05,250.04,3963.24,2670.42,92
69,HBEFA3/PC_G_EU4,5013.88,116.49,0.65,2.16,0.1,1599.21,0,66.2,!69,DEFAULT_VEHTYPE,0,:32537778_4_0,3.98,6.52,127.32,3702.57,2156.91,92
70,HBEFA3/PC_G_EU4,7061.43,148.81,0.85,3.1,0.15,2252.26,0,70.38,!70,DEFAULT_VEHTYPE,0,:7198313428_1_0,6.88,7.35,214.03,4404.49,2280.27,92
71,HBEFA3/PC_G_EU4,5136,54.62,0.37,2.04,0.09,1638.14,0,66.51,!71,DEFAULT_VEHTYPE,0,-645095538#0_0,73.85,13.4,136.68,3142.99,3186.75,92
72,HBEFA3/PC_G_EU4,8755.41,144.15,0.87,3.8,0.18,2792.54,0,70.71,!72,DEFAULT_VEHTYPE,0,24926510_0,25.39,11.36,312.08,4083.53,2983.24,92
73,HBEFA3/PC_G_EU4,8136.73,150.63,0.88,3.56,0.17,2595.22,0,70.88,!73,DEFAULT_VEHTYPE,0,24852990#6_0,12.14,9.24,118.01,2774.09,2334.06,92
74,HBEFA3/PC_G_EU4,2795.66,1.6,0.07,0.91,0.02,891.7,0,65.05,!74,DEFAULT_VEHTYPE,0,:6603274311_6_0,0.34,14.19,127.87,2871.11,3171.39,92
75,HBEFA3/PC_G_EU4,9653.22,140.47,0.87,4.14,0.2,3078.89,0,71.06,!75,DEFAULT_VEHTYPE,0,:7206789911_3_0,4.28,14.6,49,2591.77,2577.04,92
76,HBEFA3/PC_G_EU4,9085.19,152.89,0.91,3.96,0.19,2897.73,0,71.28,!76,DEFAULT_VEHTYPE,0,-24926503#0_0,34.23,11.12,132.83,4192.31,3205.57,92
77,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,59.26,!77,DEFAULT_VEHTYPE,0,33262190#3_0,46.82,11.75,273.64,3615.2,2452.46,92
79,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.45,!79,DEFAULT_VEHTYPE,0,-700840147#4_0,43.74,12.52,126.08,4319.42,3226.68,92
80,HBEFA3/PC_G_EU4,2081.31,0,0,0.59,0.01,663.85,0,64.21,!80,DEFAULT_VEHTYPE,0,-24933937#0_0,2.92,13.59,48.03,3639.34,3385.73,92
82,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,57.35,!82,DEFAULT_VEHTYPE,0,:7201338932_6_0,7.29,4.79,178.85,4274.13,3254.72,92
83,HBEFA3/PC_G_EU4,2564.48,117.69,0.59,1.1,0.05,817.99,0,58.54,!83,DEFAULT_VEHTYPE,0,702215010#0_0,0.33,2.78,205.83,2346.48,3071.97,92
84,HBEFA3/PC_G_EU4,4372.44,65.3,0.4,1.76,0.07,1394.61,0,64.67,!84,DEFAULT_VEHTYPE,0,-700152576_0,43.78,10.05,93.49,4139.68,3400.5,92
86,HBEFA3/PC_G_EU4,6819.75,142.71,0.81,2.98,0.14,2175.18,0,69.74,!86,DEFAULT_VEHTYPE,0,24933995_0,21.99,7.44,179.51,3701.89,3384.5,92
88,HBEFA3/PC_G_EU4,3555.33,135.63,0.7,1.56,0.08,1134.02,0,64.24,!88,DEFAULT_VEHTYPE,0,-30037829#1_0,9.35,2.94,163.63,2732.88,2278.38,92
